"","temperature","period","type","date","sensor"
"100",15.283333333333,1,0,2022-07-05 02:00:00,0
"101",14.303333333333,1,0,2022-07-05 03:00:00,0
"102",13.696666666667,1,0,2022-07-05 04:00:00,0
"103",12.181666666667,1,0,2022-07-05 05:00:00,0
"104",12.805,1,0,2022-07-05 06:00:00,0
"105",14.661666666667,1,0,2022-07-05 07:00:00,0
"106",17.081666666667,1,0,2022-07-05 08:00:00,0
"107",19.59,1,0,2022-07-05 09:00:00,0
"108",20.481666666667,1,0,2022-07-05 10:00:00,0
"109",21.323333333333,1,0,2022-07-05 11:00:00,0
"110",21.731666666667,1,0,2022-07-05 12:00:00,0
"111",22.23,1,0,2022-07-05 13:00:00,0
"112",23.138333333333,1,0,2022-07-05 14:00:00,0
"113",23.593333333333,1,0,2022-07-05 15:00:00,0
"114",23.328333333333,1,0,2022-07-05 16:00:00,0
"115",23.426666666667,1,0,2022-07-05 17:00:00,0
"116",22.39,1,0,2022-07-05 18:00:00,0
"117",21.776,1,0,2022-07-05 19:00:00,0
"118",19.368333333333,1,0,2022-07-05 20:00:00,0
"119",18.336666666667,1,0,2022-07-05 21:00:00,0
"120",17.111666666667,1,0,2022-07-05 22:00:00,0
"121",16.58,1,0,2022-07-05 23:00:00,0
"122",15.153333333333,1,0,2022-07-06 00:00:00,0
"123",14.258333333333,1,0,2022-07-06 01:00:00,0
"124",12.08,1,0,2022-07-06 02:00:00,0
"125",11.046666666667,1,0,2022-07-06 03:00:00,0
"126",10.905,1,0,2022-07-06 04:00:00,0
"127",10.848333333333,1,0,2022-07-06 05:00:00,0
"128",10.588333333333,1,0,2022-07-06 06:00:00,0
"129",12.428333333333,1,0,2022-07-06 07:00:00,0
"130",13.916666666667,1,0,2022-07-06 08:00:00,0
"131",14.64,1,0,2022-07-06 09:00:00,0
"132",15.368333333333,1,0,2022-07-06 10:00:00,0
"133",16.463333333333,1,0,2022-07-06 11:00:00,0
"134",17.303333333333,1,0,2022-07-06 12:00:00,0
"135",18.23,1,0,2022-07-06 13:00:00,0
"136",19.253333333333,1,0,2022-07-06 14:00:00,0
"137",19.495,1,0,2022-07-06 15:00:00,0
"138",20.311666666667,1,0,2022-07-06 16:00:00,0
"139",21.116666666667,1,0,2022-07-06 17:00:00,0
"140",20.956666666667,1,0,2022-07-06 18:00:00,0
"141",20.255,1,0,2022-07-06 19:00:00,0
"142",19.576666666667,1,0,2022-07-06 20:00:00,0
"143",18.093333333333,1,0,2022-07-06 21:00:00,0
"144",16.351666666667,1,0,2022-07-06 22:00:00,0
"145",15.595,1,0,2022-07-06 23:00:00,0
"146",15.303333333333,1,0,2022-07-07 00:00:00,0
"147",15.428333333333,1,0,2022-07-07 01:00:00,0
