"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2035/2036",2036,120,120,100,80.175790991957,2333.93333150912,809
"2036/2037",2037,121,121,100,76.3283378510359,1777.31594328722,1089
"2037/2038",2038,120,120,100,79.1643793571411,2774.17721147509,726
"2038/2039",2039,120,120,100,86.1709188010364,3332.83314353786,404
"2039/2040",2040,120,120,100,80.8724847438543,2996.40571010718,539
"2040/2041",2041,121,121,100,82.508627443327,2372.45337147871,546
"2041/2042",2042,120,120,100,83.3589694435977,3600.34970806772,523
"2042/2043",2043,120,120,100,75.3008846554849,1269.04458024399,1134
"2043/2044",2044,120,120,100,82.0362867889808,2429.5064644767,511
"2044/2045",2045,121,121,100,74.6546533672563,1201.9935283307,1050
"2045/2046",2046,120,120,100,73.6867144106236,3439.65679093124,913
"2046/2047",2047,120,120,100,77.0169510779697,2151.9284277074,862
"2047/2048",2048,120,120,100,79.4230520384654,1460.23676925153,855
"2048/2049",2049,121,121,100,77.9147737143267,1495.70556412358,989
"2049/2050",2050,120,120,100,75.8554740130112,707.683983622584,1085
"2050/2051",2051,120,120,100,73.304439524507,3203.38431881228,879
"2051/2052",2052,120,120,100,79.5937970780387,3737.1526215584,595
"2052/2053",2053,121,121,100,82.253661361472,3208.57148318598,577
"2053/2054",2054,120,120,100,81.0022934725503,3318.01416144334,587
"2054/2055",2055,120,120,100,79.7523661574132,2019.12308550952,768
"2055/2056",2056,120,120,100,70.6549279354804,4418.84255839279,811
"2056/2057",2057,121,121,100,70.9500268228821,1997.51081590448,1006
"2057/2058",2058,120,120,100,84.4522269357531,2511.27173930872,567
"2058/2059",2059,120,120,100,72.4657797131749,1428.22234997107,1048
"2059/2060",2060,120,120,100,78.4247630385853,3646.52915908769,725
"2060/2061",2061,121,121,100,81.1343267365355,4458.14842108497,590
"2061/2062",2062,120,120,100,70.2502112435777,1144.0456463825,1160
"2062/2063",2063,120,120,100,77.0055247232376,1649.33886687132,895
"2063/2064",2064,120,120,100,77.1428117537398,2284.61846691789,1003
"2064/2065",2065,121,121,100,83.1483315212481,2210.61260763183,668
"2065/2066",2066,120,120,100,86.7501676932643,1781.12498883391,413
"2066/2067",2067,120,120,100,72.2921217127368,1467.87940747524,1045
"2067/2068",2068,120,120,100,83.7881384756092,4330.34875209955,549
"2068/2069",2069,121,121,100,78.1519927476729,2344.02076913975,813
"2069/2070",2070,120,120,100,78.1291644238754,2586.35195206944,705
"2070/2071",2071,120,120,100,77.3603128199429,2978.26999121998,772
"2071/2072",2072,120,120,100,72.2547318865345,2187.68654759601,968
"2072/2073",2073,121,121,100,85.0206227165163,4575.12596426345,460
"2073/2074",2074,120,120,100,67.9172744998723,3995.73490411229,940
"2074/2075",2075,120,120,100,80.0419597669788,3973.10057019349,714
"2075/2076",2076,120,120,100,86.8066802922713,3540.71877436526,417
"2076/2077",2077,121,121,100,77.6500675428906,1120.44888769276,957
"2077/2078",2078,120,120,100,74.8467154145965,1172.70154405944,1031
"2078/2079",2079,120,120,100,78.3512749867805,1969.55306854751,656
"2079/2080",2080,120,120,100,81.2886563049833,2913.09994959179,557
"2080/2081",2081,121,121,100,73.6842592489102,2752.31079012156,977
"2081/2082",2082,120,120,100,79.773623595418,3215.60885322653,636
"2082/2083",2083,120,120,100,79.4175326766908,3093.20238066372,689
"2083/2084",2084,120,120,100,79.1175961355875,1790.08343734778,755
"2084/2085",2085,121,121,100,75.3497797801901,1977.67306793947,825
"2085/2086",2086,120,120,100,77.579665303896,2445.33631126676,872
"2086/2087",2087,120,120,100,77.1391865817604,2004.33517995477,945
"2087/2088",2088,120,120,100,73.5479587391583,2458.25263233017,970
"2088/2089",2089,121,121,100,80.6351566114208,2208.70116184931,807
"2089/2090",2090,120,120,100,77.8335362247071,1315.10034419596,853
"2090/2091",2091,120,120,100,71.4927438750547,2109.5939431116,1130
"2091/2092",2092,120,120,100,77.9201815018769,1164.23220465332,948
"2092/2093",2093,121,121,100,80.3235726116854,3124.64664934389,746
"2093/2094",2094,120,120,100,72.3672264191573,3073.86906196736,1146
"2094/2095",2095,120,120,100,82.9804176210491,1598.50227631442,707
"2095/2096",2096,120,120,100,81.664461842156,3788.63255356997,481
"2096/2097",2097,121,121,100,68.7246444349403,5722.74263788853,869
"2097/2098",2098,120,120,100,72.3682238436431,2642.37955557555,1026
"2098/2099",2099,120,120,100,80.6556492792097,2298.12793375272,688
"2099/2100",2100,120,120,100,80.9445318171202,2669.80857333727,523
"2100/2101",2101,120,120,100,79.3242924175338,2494.59008840006,787
