"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2011/2012",2012,120,120,100,34.3716523022946,112.759317017343,80.8293043480401,43.8518173327395,89.5026441950211,1658.38202737395,1516.5,1409.65654867797,1554,1491.5,1197,1452,73.7470528791598
"2012/2013",2013,121,121,100,48.7588087327001,179.807567101659,68.6784878213765,52.7321225667881,89.6228387055584,2114.70395099555,2013,1977.97174317927,1982,2077,1535,2049.5,87.9471227002919
"2013/2014",2014,120,120,100,34.6442344351662,113.599738340579,83.9644655522726,47.0342265457018,92.0418814972844,1592.71903936851,1446,1385.84836766746,1512,1414,1148,1404.5,78.9125782398694
"2014/2015",2015,120,120,100,38.1988505883438,119.728495736677,69.4937945273985,44.5511930971606,86.2920328598237,1887.62971717645,1800,1788.876700922,1725,1864.5,1194,1825,82.4923910645257
"2015/2016",2016,120,120,100,36.21708471708,109.570933180097,72.0235341228829,47.0646999956447,89.5586850818078,1778.4994245665,1685,1604.87397979068,1677,1682,1248,1666.5,82.5300188389492
"2016/2017",2017,121,121,100,35.2612347803719,124.929010751943,67.2396217638263,44.4317548024523,86.9831759582817,1814.98867360834,1684.5,1609.78948239827,1641.5,1727.5,1218,1652.5,78.9634775224959
"2017/2018",2018,120,120,100,44.0714348115285,143.184228592971,79.355416754238,52.8219663879357,90.3317271268376,1896.89708363819,1724,1647.54192016659,1760,1757.5,1401,1731,81.6723085684634
"2018/2019",2019,120,120,100,44.471329604243,122.809928750704,75.0191419298594,52.5353928144578,90.5683461846325,1931.25700935434,1760.5,1752.90775254107,1787,1820,1324,1794,84.7357855000691
"2019/2020",2020,120,120,100,32.904987788146,108.38386653239,62.4847887688206,39.3713631259806,83.5939680859163,1751.9125926397,1669.5,1679.33631176172,1563.5,1721.5,997,1652,82.3136603509211
"2020/2021",2021,121,121,100,53.1081623344001,183.484236584325,75.9705036569695,60.8755143579898,93.5355493998306,2060.19859410706,1926,1788.00069818918,1928,1915,1593,1907.5,84.3782834807448
"2021/2022",2022,120,120,100,42.8586027968577,126.090354420953,73.368292179713,51.9561893079361,88.4948210844864,1774.62406815717,1573.5,1413.92775520473,1603,1622,1342,1519,75.3339010612435
"2022/2023",2023,120,120,100,51.7422548597405,136.999370606526,69.2975667438897,58.6226081703451,90.5027883404476,2158.58394232122,2065.5,1957.23422162231,2003.5,2047,1601,2034,88.2503193172697
"2023/2024",2024,120,120,100,37.0289832717099,134.979152266948,58.5474334248257,41.4667286280784,81.7945976669728,1937.78351150521,1850,1839.48201128132,1727,1946.5,1236,1846,82.2529966232992
"2024/2025",2025,121,121,100,45.7062943400758,133.755810585029,71.0965702850998,53.1888767185565,90.3236787766949,2053.74293221231,1932,1892.58205662325,1912,1968.5,1439,1951.5,86.7608509225465
"2025/2026",2026,120,120,100,33.4117876969695,113.809175980451,90.6495534224174,46.6650509493415,93.196799653666,1576.43723959885,1374.5,1253.41342341662,1466.5,1312.5,1217,1298.5,74.7449492455862
"2026/2027",2027,120,120,100,42.9566835186334,150.443907888957,62.6168493221539,49.5732435335333,86.1113554975663,1962.4540413451,1844,1862.11810303423,1789,1920,1259,1870,86.1320593251521
"2027/2028",2028,120,120,100,55.2741779682656,143.451858509555,83.5971579958274,68.0116486880322,96.7677137855789,2124.31416044298,1909.5,1713.33154858076,2007.5,1864.5,1761,1864,84.7208764526313
"2028/2029",2029,121,121,100,43.5948348892902,162.341179044889,67.8502134118618,50.1123902485633,88.5871349439695,1907.66793074989,1780.5,1682.60511982423,1780.5,1815,1386,1762.5,82.3088299573665
"2029/2030",2030,120,120,100,37.4701706564626,121.71826345009,74.22923007354,46.9689577922554,88.3235566438856,1777.89626561609,1595,1556.35322868238,1630.5,1624.5,1262,1568.5,79.4656625616713
"2030/2031",2031,120,120,100,48.3122984838906,182.540740443943,67.956716696537,53.7349643903001,88.408651741385,1976.69824306729,1837.5,1795.20415709855,1822.5,1879.5,1457,1840,83.8108133723968
"2031/2032",2032,120,120,100,37.5384952655508,151.091697258416,62.332142188394,42.6008276892063,85.0521596997132,1897.07349958584,1847.5,1859.16258208137,1776.5,1875.5,1171,1851.5,86.6186365587014
"2032/2033",2033,121,121,100,44.9627424236099,144.89414496728,81.436054097928,56.3850544268326,94.4643638144641,1893.70246200633,1699,1616.28031226941,1754.5,1692,1360,1686.5,81.5972235400372
"2033/2034",2034,120,120,100,43.0738363298713,152.564824289116,76.3077544073952,52.5294007450117,89.7886173782566,1895.03090224072,1735,1609.64117068985,1738.5,1762.5,1416,1714.5,80.0952605059401
"2034/2035",2035,120,120,100,40.6119606942851,117.613858179252,76.6450809713437,48.9887974492273,88.2419269787744,1814.15425049317,1659.5,1506.458306715,1642.5,1658.5,1363,1578,77.4368072899306
"2035/2036",2036,120,120,100,38.4611601856638,125.375140374412,73.7121680403463,45.2508033765242,87.2676582595792,1884.23561136441,1787,1784.65710486793,1740.5,1811.5,1253,1798.5,85.2982578109995
"2036/2037",2037,121,121,100,50.506612004334,160.894047243742,77.5127420193562,61.4688967410351,94.3146915112764,2032.98899414591,1817.5,1697.49495487237,1870,1815.5,1575,1789,85.4673542373685
"2037/2038",2038,120,120,100,44.2396683479758,138.661106570977,70.0188006521609,51.8641267129383,88.5410709620709,1946.83304062592,1860.5,1752.36513010382,1809.5,1836,1400,1810.5,81.8389264484158
"2038/2039",2039,120,120,100,31.7718021385343,98.0703039877958,61.1388909684481,36.9085964532028,82.5949988078159,1842.5161041992,1859,1883.31477804037,1759,1877,1082,1845,84.4521383760612
"2039/2040",2040,120,120,100,47.7570171424335,147.665372513047,64.9554672456573,52.1152287733164,87.1834969155006,2072.67317860165,1984,1930.62456808559,1909,2041.5,1450,1994.5,86.2189030273885
"2040/2041",2041,121,121,100,42.97330646495,130.546698152284,66.9586631079667,49.1632858680905,88.0641330192905,2025.38563443108,1956,1932.73433104201,1882,2005.5,1334,1987.5,87.9907895405795
"2041/2042",2042,120,120,100,29.3478291353008,77.8770665957744,70.5498417964898,33.7757739122777,81.204254307691,1726.93085405485,1685.5,1796.83571532211,1585.5,1776.5,915,1741.5,82.5042771845019
"2042/2043",2043,120,120,100,46.796981079848,158.051666410408,77.691536832687,58.5160221514563,94.6454585311975,1958.61239125502,1747,1608.59133153843,1826.5,1724,1489,1710,82.923275181276
"2043/2044",2044,120,120,100,43.2018319652042,146.997790969357,65.3045935480813,48.6509812570308,87.2507183166966,2078.92994173277,1973.5,2014.4964642459,1906.5,2092,1355,2059.5,87.5662269109125
"2044/2045",2045,121,121,100,48.7363389001505,150.752575720767,83.9374991421802,56.1852112409455,93.4137249470185,1983.3012595209,1838.5,1755.03842638572,1839.5,1857,1481,1850.5,84.0394179881387
"2045/2046",2046,120,120,100,39.0612729587515,140.419131688332,70.2898536662768,48.3556427693099,88.60277793274,1852.26391959355,1668,1609.12028872062,1646.5,1715.5,1304,1640,81.0063317732493
"2046/2047",2047,120,120,100,34.6820168498395,110.19173956982,83.0557182983271,40.7815013519767,85.9008242482268,1755.38525964557,1670,1689.95047534956,1621.5,1758,1132,1734.5,81.1816551062293
"2047/2048",2048,120,120,100,46.6570244262682,140.965968293564,72.9575112020722,56.6750139212628,93.1178417820716,2110.83225662386,1914,1875.38801058683,1954.5,1952.5,1502,1950,88.4868818476698
"2048/2049",2049,121,121,100,47.5764014435638,178.796746400863,73.9395481443044,58.6169727640289,94.559217190203,2068.88670636187,1844.5,1766.37149510717,1911.5,1840.5,1585,1825.5,83.2897513232156
"2049/2050",2050,120,120,100,62.5306137950659,193.579879842772,78.261036194317,71.1738841562575,97.2676101360696,2230.50433795137,2032.5,1835.20608332467,2113.5,2006.5,1895,2005,88.0222768377889
"2050/2051",2051,120,120,100,46.3440555810344,157.661142913707,70.1936702001345,53.4465804927712,89.3639222508961,1927.69267097308,1831.5,1647.17097715472,1846,1805.5,1490,1750,80.1295946234786
"2051/2052",2052,120,120,100,33.1365042104524,110.027770681586,69.54905882683,37.6817292621641,81.8516293585452,1804.84240546281,1728,1740.79278229172,1619.5,1819,1100,1754.5,81.3520677508304
"2052/2053",2053,121,121,100,41.0822600181748,107.23276015217,70.1672366165431,45.8768756473549,85.1298261786579,1880.99160355644,1801.5,1746.9154753941,1705.5,1881,1220,1805.5,83.2223986925928
"2053/2054",2054,120,120,100,37.7344661404502,110.793488022551,64.8162421622001,46.1698328553031,86.0164947651683,1900.73543549338,1814,1766.72418724645,1765.5,1821.5,1286,1785.5,83.8697034688821
"2054/2055",2055,120,120,100,43.2944708816912,132.049805129335,70.899749838829,51.6970783496587,90.4944508492799,1999.93510870438,1847,1847.58652467374,1864,1882.5,1378,1875.5,86.449248933005
"2055/2056",2056,120,120,100,44.6519520889417,123.973368037552,68.9704712543869,53.1140928055934,87.3964156660929,1961.5321083568,1710.5,1581.32489694861,1672.5,1808.5,1486,1662,79.4648073468834
"2056/2057",2057,121,121,100,39.0660701475527,121.783764319883,78.6009204991087,49.2434913954638,91.2745606582793,1881.12605413093,1718.5,1649.58374364581,1727,1715.5,1333,1696.5,79.7796933790023
"2057/2058",2058,120,120,100,48.2187420107221,157.67080030242,66.0944165416997,53.4381590228988,87.5333357491982,2065.00513717026,2028.5,1936.47221359459,1961.5,2048,1465,2017.5,85.7975776300063
"2058/2059",2059,120,120,100,50.2275212056938,170.672922227914,77.2252075077104,60.3211830193658,93.5147623662654,2047.71581381327,1875.5,1754.26129253085,1919,1861,1607,1856,85.0215187039821
"2059/2060",2060,120,120,100,30.5542762620755,110.39040669233,70.4296245989509,36.7541827337004,84.1306461670025,1713.89793739468,1601,1620.67071184017,1541.5,1674,1026,1621,78.2676273217203
"2060/2061",2061,121,121,100,35.2354298841163,137.591692461315,62.3679807582857,42.6083073784452,84.644250967553,1844.1804306675,1732,1681.93964434368,1683.5,1789.5,1164,1706,80.8217397344424
"2061/2062",2062,120,120,100,44.9165067410502,130.512399039604,84.0670676749048,60.0150086085693,95.338598486201,1983.37697187284,1738.5,1602.3410062381,1841.5,1704,1622,1691.5,81.5456593860754
"2062/2063",2063,120,120,100,48.8904306947508,146.6659818754,74.1687824737804,57.940190727392,92.1451368199883,2017.22023991577,1828,1694.75260216748,1841.5,1851,1519,1812.5,85.0863316044479
"2063/2064",2064,120,120,100,40.8957250038905,126.088128600441,77.0278240799359,51.7740553641898,90.4249335366155,1763.95929941168,1612.5,1513.43124332519,1632.5,1577.5,1307,1548.5,79.2364546135732
"2064/2065",2065,121,121,100,43.7668435009926,142.526708863494,68.7501876884445,51.1135691536564,89.7042271655284,2033.9830085508,1956.5,1880.14888584767,1945.5,1936,1496,1921.5,86.2384029524364
"2065/2066",2066,120,120,100,51.9938489704675,174.855857393867,63.0374988938835,53.5360281405002,87.6534102006406,2253.33669805966,2183,2224.61838793883,2088.5,2249,1527,2243,92.543708743965
"2066/2067",2067,120,120,100,45.3106809730907,147.187225227054,83.0249890281198,54.0999271081452,92.3264944894376,1883.49250809118,1714.5,1634.77960072849,1740.5,1740,1433,1727.5,83.4821096670585
"2067/2068",2068,120,120,100,31.358759606069,128.876152833242,60.3507338970158,36.4166218268267,81.6584300745828,1679.12854622633,1618.5,1661.82896385009,1554,1675,919,1626.5,80.0550851640673
"2068/2069",2069,121,121,100,44.9097480216029,152.227641109919,71.8490865847743,52.6964078176868,90.4011873062959,1925.25213013776,1812,1752.67618778691,1822,1798,1373,1784.5,84.8386773310413
"2069/2070",2070,120,120,100,31.4986277990132,117.851864427802,70.5665152361047,38.7823825343787,86.348500687371,1796.87644756888,1694,1748.18143290958,1646,1743.5,1093,1723.5,83.1218658818034
"2070/2071",2071,120,120,100,44.7667724287337,136.236290074102,68.2806134013286,55.9475209675896,89.2359995137975,1944.4846842039,1842.5,1659.77686234991,1863,1816.5,1477,1766,82.3716167696657
"2071/2072",2072,120,120,100,40.4305707178315,117.89094017599,77.2816590554868,48.8806519572651,90.3556881580945,1782.38720235068,1610,1515.50725360155,1607,1648,1267,1605,76.2105873460077
"2072/2073",2073,121,121,100,26.2407534923165,97.0701039659508,63.4689930586785,28.788481655466,78.9887197830829,1639.90313394889,1604,1702.30526655972,1461.5,1729,801,1650.5,81.7937441978047
"2073/2074",2074,120,120,100,37.0373797360811,111.997450544965,77.1935504468947,44.6761113646946,86.2607149866303,1694.40260937967,1511.5,1440.77601740299,1470,1597,1161,1489.5,76.2817119827905
"2074/2075",2075,120,120,100,36.8933832610868,132.613925171408,65.9258967998422,42.4469163574118,84.2520423644392,1696.29552415019,1606,1522.10288405181,1558,1626.5,1104,1548,78.0719303224141
"2075/2076",2076,120,120,100,37.2011887852258,135.142924258994,60.294646799227,41.8071471295,83.2036438945262,1910.28805725175,1883,1878.6242248802,1782,1884.5,1182,1850,84.1837958662709
"2076/2077",2077,121,121,100,52.4866217242264,163.07759539491,76.8116443865025,62.4619400829817,95.3158381439009,2101.18899309062,1898,1771.8263727741,1954,1915.5,1646,1894,85.0614501057898
"2077/2078",2078,120,120,100,47.6175890104475,140.680947992929,80.072714600091,57.7716679634557,92.8071556093886,2007.44664553675,1823,1744.48789103734,1873,1848,1511,1845.5,86.7897404653104
"2078/2079",2079,120,120,100,47.6250814543879,132.716721282248,74.1338725945595,53.0681301431054,89.0310307548716,2025.95343504075,1944,1885.59911854446,1868,1984,1415,1961.5,84.3756379032893
"2079/2080",2080,120,120,100,39.8499527240638,125.566240924705,65.3476888901489,47.1993626559813,85.9588731925541,1929.31834606084,1840.5,1783.15782696147,1791,1881,1271,1817,81.442346702901
"2080/2081",2081,121,121,100,32.1535256660324,110.165153806877,76.8067710470947,42.2849894562671,88.4782150191471,1712.41922834353,1559.5,1591.58381836152,1552,1602.5,1040,1581.5,81.4020841051079
"2081/2082",2082,120,120,100,47.7413654826318,143.954524902205,67.2750058131997,51.8130808871947,86.6925954510965,2027.76817345223,1914,1861.25238098988,1846,1992.5,1432,1927,81.7735685375883
"2082/2083",2083,120,120,100,35.0247817283889,116.233296274781,69.4389857511514,41.650807650102,85.8128254154173,1836.56096088697,1699.5,1743.11609105907,1648.5,1799,1127,1750.5,82.385687597789
"2083/2084",2084,120,120,100,50.520309489784,173.909866139932,70.2985084010851,59.0629349761184,90.8069224844182,2065.37637161577,1936,1824.33846191125,1932,1939,1529,1927,85.3227895667678
"2084/2085",2085,121,121,100,47.4683602527308,142.599274967284,74.0825638582639,53.5713438358932,91.618547363938,2047.04997642533,1855,1874.00025123335,1831,1960.5,1383,1925.5,82.2130576026466
"2085/2086",2086,120,120,100,42.3768695587083,149.488270545531,72.2699023643422,50.9782606887205,89.3995396446634,1898.26088395301,1749,1687.03039286277,1767.5,1747.5,1366,1729.5,82.7507062779277
"2086/2087",2087,120,120,100,47.0129772054837,153.164185281757,74.7317858665108,55.6851556674638,91.5950535788095,2024.3309479203,1886,1763.36512178063,1884.5,1886.5,1498,1861,85.1318650529793
"2087/2088",2088,120,120,100,38.8280680931541,116.505898885352,78.7065046349511,48.7768166305768,88.6877066041679,1826.10395070055,1657,1623.048999628,1668,1707,1268,1677.5,80.5885465587417
"2088/2089",2089,121,121,100,41.0656054844558,140.812191855963,71.3629787980637,46.7182627949057,89.6660836405344,1941.1725581827,1783,1797.66582888459,1756.5,1842,1306,1816.5,84.596160115907
"2089/2090",2090,120,120,100,52.1095299411434,181.583853645368,73.5680447475106,61.2600898957417,93.7096135403461,2157.58333510006,1987,1894.74236815184,1989,2025.5,1630,2021,87.0875017674043
"2090/2091",2091,120,120,100,46.0745888494303,141.736385010288,78.3476326591932,56.3259943553059,92.2112550485234,1823.49259362358,1672,1550.23357591173,1729.5,1624,1415,1613.5,82.5352365143735
"2091/2092",2092,120,120,100,54.7583823979192,152.69086560931,75.2484897232384,65.3718070556168,95.0421942488648,2191.6745072098,2008.5,1879.50809878025,2042.5,1998,1732,1992.5,87.3779684349083
"2092/2093",2093,121,121,100,37.4498325136296,116.338490055272,72.3299093762944,43.5807786804377,86.0460870044774,1792.15796066163,1730.5,1727.21425043691,1657.5,1746.5,1155,1720,82.327151857844
"2093/2094",2094,120,120,100,32.4651719334334,113.956771613306,78.2375537833464,43.6369124280482,88.7433456085273,1601.00816114055,1425,1347.98654664977,1500.5,1377,1131,1349,74.9265700181604
"2094/2095",2095,120,120,100,58.5417723270858,188.019911423146,68.7227192805995,64.7056991381807,91.9053797323831,2228.17750731233,2083,1999.15919358203,2069,2109.5,1682,2104.5,87.9814749535308
"2095/2096",2096,120,120,100,44.2526263181385,145.267454185095,64.125158117205,46.648183965924,84.0373969702323,1967.11671406357,1914,1853.44975383974,1820,1972.5,1347,1897,82.3382486842056
"2096/2097",2097,121,121,100,39.6235624635219,135.862438680269,67.2326193143759,48.146500281987,85.0031930965952,1719.57906115102,1493.5,1288.08771893647,1442.5,1540.5,1273,1357.5,70.3320458523776
"2097/2098",2098,120,120,100,39.0080141250337,120.487188670181,76.4451205876028,46.2610667724208,88.9531294679073,1779.31890948862,1619,1555.13176874305,1635.5,1639,1273,1597,80.2894666775628
"2098/2099",2099,120,120,100,42.7404955603649,150.126881401103,70.7435846778155,48.7610073437595,87.1491303275641,1968.58400808368,1867.5,1860.63694865177,1842,1931.5,1379,1904.5,83.9708820801206
"2099/2100",2100,120,120,100,46.2481392011275,128.876700066162,66.4360482869832,51.7233818380544,88.1367572406229,2179.14107814454,2021.5,2036.77069491295,1967.5,2152.5,1470,2110.5,88.9147900410971
"2100/2101",2101,120,120,100,39.234849630606,131.824642025605,71.3747128925315,47.1891484462757,87.8030250198139,1860.46377834515,1818,1742.20114763921,1784,1802.5,1272,1796,83.5457100720978
