"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2025/2026",2026,120,120,100,29.5757178190663,123.209017533786,111.912993431898,45.9036158823513,95.7339395870772,1285.97844728215,989,867.101120388215,1188,919,1080,919,64.3353010345645
"2026/2027",2027,120,120,100,51.4033109590974,179.236583799209,77.9082159409419,65.932666845807,98.2911173487594,2068.88199333008,1836.5,1667.3103240871,1928,1800,1696,1800,84.9041410167397
"2027/2028",2028,120,120,100,42.0645237457763,121.928606569984,104.532247123208,62.6344181589953,101.290118221209,1624.53253409776,1295.5,1061.92640538857,1530.5,1201.5,1482,1201.5,69.2963138906207
"2028/2029",2029,121,121,100,44.2703932522944,173.623601344562,84.6890822641373,60.8569348536457,98.4230212419294,1788.40526159885,1524.5,1331.19861510794,1684.5,1425.5,1535,1420.5,78.4995133160073
"2029/2030",2030,120,120,100,44.0069013243683,155.338144444319,91.4792110411442,58.9894641424204,97.2638447130373,1773.95174451722,1517.5,1376.0312476628,1636,1499,1450,1490,76.7749864932234
"2030/2031",2031,120,120,100,56.3755872562927,204.962224409284,84.3760370802046,72.9712491786994,99.8003105045564,1980.87169170567,1712.5,1496.36854159251,1853.5,1660.5,1745,1659,81.8338772130974
"2031/2032",2032,120,120,100,52.0637932161339,191.635531079354,77.6037032326434,65.3338042688189,97.1377547874304,2014.64726460385,1776,1660.70529829602,1860.5,1770.5,1603,1767,84.6001834660638
"2032/2033",2033,121,121,100,44.5967700901642,142.780003080572,101.416253560996,61.132783486532,100.284819983812,1683.10608401628,1404,1196.13234152756,1574,1323,1487,1323,73.3508691376219
"2033/2034",2034,120,120,100,42.2283034758174,165.121848708027,95.8629777878199,59.0079412899484,96.5470316716384,1646.1769250972,1354.5,1166.5410393353,1549,1269.5,1428,1256.5,70.1896215243078
"2034/2035",2035,120,120,100,40.9126289064935,134.986490840209,95.225785229292,55.508691077734,95.4619916557966,1644.2048272869,1409.5,1228.80181718067,1546.5,1357.5,1351,1337,74.8586124469821
"2035/2036",2036,120,120,100,51.6267181982217,168.325360912831,91.6573972326994,64.6339644002618,96.9001866901641,1930.27080470315,1699.5,1521.56291941565,1785.5,1667.5,1589,1666,81.0387459301382
"2036/2037",2037,121,121,100,40.6418352119348,140.256406563927,97.0573857558037,59.030894250008,100.239570287548,1676.12491046426,1351.5,1183.55702822157,1535.5,1297,1400,1292,74.4412553215498
"2037/2038",2038,120,120,100,48.029851394772,150.129332683157,87.8452933431538,62.5491645113528,97.1258383977689,1841.60851027821,1600.5,1427.7041068972,1758.5,1544,1580,1540,77.7589815613355
"2038/2039",2039,120,120,100,52.6947788456106,179.482493295156,75.8594770320183,63.2314491602617,95.669913703556,2192.838460392,1987,1889.50334083119,2027,2011,1685,2011,87.2312923099662
"2039/2040",2040,120,120,100,52.7989144455995,180.058294005064,80.7503674958159,71.1714896805303,100.116308584607,2070.22080081822,1771,1526.93634323332,1940,1673.5,1814,1659,83.3129820773456
"2040/2041",2041,121,121,100,52.9228440403158,178.859184129933,83.0791752530302,69.4965984496473,100.135411705314,2079.01196216178,1797.5,1599.18240886565,1950.5,1730,1793,1730,83.2011423229342
"2041/2042",2042,120,120,100,46.411157938305,126.105956281865,88.2572196472058,56.8560743581894,91.8377942232905,1987.71516252955,1779,1725.57940320424,1825.5,1815,1513,1815,83.3131620736494
"2042/2043",2043,120,120,100,43.2823997882939,157.354398215465,96.4030634584408,61.8951476003658,101.705560987257,1632.66843778026,1263,1108.89880468649,1505,1204.5,1415,1204.5,74.7925600982016
"2043/2044",2044,120,120,100,59.5995277102478,194.143135272963,81.7389088568058,71.2625719035969,98.2961824420384,2090.59935177103,1824,1623.85407757813,1967,1781.5,1799,1770,81.4856347688483
"2044/2045",2045,121,121,100,47.9402571088546,155.434916574956,105.494450144064,65.6909405839029,98.956179869074,1751.09534384473,1433.5,1209.01865763263,1643.5,1339.5,1613,1339.5,74.4099016569489
"2045/2046",2046,120,120,100,42.0110904908999,158.070018434467,87.9488558864511,56.9755115731505,96.4850615802618,1705.20227055805,1419,1272.33166714232,1555,1408,1384,1378.5,74.1948705843279
"2046/2047",2047,120,120,100,47.7917716642532,153.540024639165,103.292752598929,59.4322678384436,92.9088326546326,1803.00367808589,1575.5,1401.57635762835,1685,1548.5,1543,1544.5,76.1439077447394
"2047/2048",2048,120,120,100,50.2503016921315,149.228950525674,91.1559781449744,67.2479974307675,101.098600467018,1882.98531828288,1581,1365.34280862345,1779.5,1524,1615,1524,79.1433331843118
"2048/2049",2049,121,121,100,53.3229213229723,167.62433168324,92.1062520498328,68.27402786479,101.943613626783,1809.84920418868,1562,1323.5532639884,1684,1496.5,1573,1496.5,76.9453584749299
"2049/2050",2050,120,120,100,49.3193993855104,160.06060144235,97.710333058769,72.5096231822898,104.475488971776,1736.15044736944,1325.5,1062.36944627642,1613.5,1208.5,1616,1208.5,75.0643182619788
"2050/2051",2051,120,120,100,44.0374917701438,165.791004421929,87.2083612842802,62.7381090637002,99.3886608937433,1737.04633267131,1403,1244.05410243819,1575.5,1304.5,1428,1301.5,76.0341108352322
"2051/2052",2052,120,120,100,53.5854336717537,174.776035445675,85.9571247367193,63.651400691233,93.8142140873126,2002.84162356611,1817,1623.17053669024,1894,1765,1691,1754,81.8652051993568
"2052/2053",2053,121,121,100,47.4228089694314,150.457254282209,86.6999278559073,62.4517818288196,97.0918885285641,1973.23343706434,1704.5,1561.59020966535,1849.5,1664.5,1639,1660.5,81.5454890733354
"2053/2054",2054,120,120,100,45.5726453203485,148.527987874669,80.9074070528112,59.5707041572119,96.63472053862,1924.79000603178,1694,1547.33244858513,1815.5,1669,1497,1663,80.4376423681124
"2054/2055",2055,120,120,100,48.8330327753616,155.877189693084,88.2981195991071,65.4534702887455,99.8274679610549,1908.22478503443,1623.5,1445.85811773758,1789,1548,1699,1548,79.820946153176
"2055/2056",2056,120,120,100,45.8853049456488,146.569476106971,85.8544336969244,61.688399290061,96.9546194723328,1759.48763220906,1430,1176.2819120907,1590,1394.5,1533,1331.5,73.2222477828964
"2056/2057",2057,121,121,100,45.4545659000309,151.336119395209,98.1366201646015,58.5640735317149,97.6061220026939,1754.36885256856,1524.5,1352.94684233344,1643,1496.5,1469,1496.5,70.7432336985703
"2057/2058",2058,120,120,100,55.3402187268395,178.320771393653,82.3379515105359,73.0049382150004,100.061964439577,2027.19763326921,1708.5,1500.96854201016,1900.5,1635.5,1688,1630.5,83.7564163774368
"2058/2059",2059,120,120,100,43.2875948668075,159.553588316164,95.8567170411203,64.3930660751525,101.400098939302,1717.33862990278,1343,1156.7283486547,1579,1270,1480,1270,72.9601025307693
"2059/2060",2060,120,120,100,45.3877952514774,154.169776369163,88.8577324797186,55.1657390648051,92.1784814800125,1796.04015132619,1657.5,1523.71358492986,1698,1642.5,1435,1633,78.506526758003
"2060/2061",2061,121,121,100,47.8653298211952,177.264545069152,78.3314806834096,58.7863585950465,95.1783783110651,1874.69911775176,1671.5,1554.72181681592,1743,1645.5,1456,1634,81.0177540977638
"2061/2062",2062,120,120,100,40.8069157012949,127.113632237313,105.847974048451,57.5319400450874,98.9410342372355,1601.76915545086,1281.5,1071.66153910442,1468.5,1205,1403,1203.5,69.0979391422243
"2062/2063",2063,120,120,100,47.9894044083611,163.473694239967,91.5216045904968,67.7129650475301,101.788119986397,1822.22883829873,1509.5,1236.74615132844,1706,1409,1639,1401,76.7858916210025
"2063/2064",2064,120,120,100,35.4230643146829,119.457576251722,96.7507877881984,52.2561390199144,96.196214349287,1590.62028022454,1330.5,1211.38480927498,1473.5,1285.5,1257,1281.5,74.3984400006284
"2064/2065",2065,121,121,100,51.7568210692588,175.726314202557,85.2897603703715,70.2444461021729,101.436077506886,2004.12811530556,1703.5,1472.0842146885,1882.5,1605,1702,1605,83.2495124203706
"2065/2066",2066,120,120,100,62.8990115151602,207.059807625199,78.5143837866262,80.4512712545745,102.069018994255,2290.03947449071,2024.5,1737.87291247771,2151,1948.5,2047,1948.5,86.1180078580637
"2066/2067",2067,120,120,100,45.7872423446997,152.873527564978,105.035225285114,59.8985222789226,96.0708386743244,1676.83922873135,1442.5,1214.91421918561,1574.5,1365.5,1535,1365.5,71.238913490839
"2067/2068",2068,120,120,100,46.3016885356822,153.855836194904,75.4557371288858,56.2034097331869,93.0550201929571,1927.84385861392,1800.5,1721.15141918814,1809,1791.5,1433,1789.5,83.7102373517046
"2068/2069",2069,121,121,100,45.1424314368586,156.910809447446,89.9059310307795,62.6672030560266,99.3994014685054,1838.8811614044,1548.5,1398.49678748201,1699,1487,1532,1487,78.310403777903
"2069/2070",2070,120,120,100,47.2368295192867,169.423938332653,89.2984604662988,56.310710729805,93.6078592454592,1878.72198751281,1679,1562.77347671051,1734,1672,1516,1671.5,77.3560073703884
"2070/2071",2071,120,120,100,45.0546619669051,172.223880586343,84.4736424242255,62.991339720805,99.9264460048564,1872.34928124698,1504,1370.26678170355,1729,1436,1615,1432.5,78.8867399483406
"2071/2072",2072,120,120,100,44.765520474979,136.18311159937,95.9576968078939,57.0782908045687,96.9542694066139,1665.57755354946,1435.5,1254.53379101164,1575.5,1363,1459,1362.5,70.7647503472381
"2072/2073",2073,121,121,100,45.9637377461193,179.966353271006,79.8011054663941,54.5054891311846,91.0142088483654,2026.97515281304,1865.5,1795.49857633287,1882.5,1892,1520,1881.5,85.5605015460496
"2073/2074",2074,120,120,100,41.0918558452181,135.398453848706,97.1390277241048,54.8524733949437,92.7992902686343,1611.46237716801,1396,1192.84367968606,1492,1343.5,1350,1308,69.1219054223675
"2074/2075",2075,120,120,100,45.4978575204771,173.562220294065,81.7412339678826,58.8078679056766,95.4512240524695,1868.5900251733,1627,1524.45588659966,1715,1628,1430,1613,81.5181418859884
"2075/2076",2076,120,120,100,54.4810199080027,181.756978027094,75.2686163328277,66.5577361136518,96.2307641040685,2078.78467363474,1876.5,1746.50118064489,1943,1844.5,1625,1841.5,86.2010560147119
"2076/2077",2077,121,121,100,49.7823599096763,168.163800614908,95.5167847983931,69.8700126405545,103.230020948338,1813.335453776,1466,1216.42880253661,1687,1373.5,1696,1373.5,76.7825905789723
"2077/2078",2078,120,120,100,45.7460865695231,146.63698086994,100.220199937721,63.9620354601197,99.1485470128974,1740.87664190817,1372.5,1196.27160367397,1625.5,1313.5,1569,1313.5,74.4610527622863
"2078/2079",2079,120,120,100,55.0135718940298,148.872698441633,93.0703303923001,70.0659178207418,98.2263007397387,1951.97932581371,1669,1447.46439544572,1856,1595,1780,1584.5,76.2919384050165
"2079/2080",2080,120,120,100,49.9293789438199,161.685595033531,81.0635948839263,64.2563762486734,97.7482753892041,2001.10489880497,1722,1607.34481281982,1866,1703.5,1611,1703.5,80.7431043011602
"2080/2081",2081,121,121,100,38.5741763247177,130.985545985927,97.3572707363068,46.7754313144888,92.6938830527002,1650.36235746631,1471.5,1423.71623829601,1510,1481.5,1222,1480,71.8972393516906
"2081/2082",2082,120,120,100,48.4193467273472,158.210816064113,84.3395850099942,65.6636782807665,97.8067852099669,1938.64200919511,1696,1455.393931839,1829.5,1617,1653,1604,79.6260687084032
"2082/2083",2083,120,120,100,50.4581204552783,159.863653068902,86.577004237952,62.6883050430051,95.5848529969976,1921.73787645472,1691,1530.61328839915,1798.5,1654,1609,1641,79.8189480775618
"2083/2084",2084,120,120,100,54.8526122670192,186.964068603087,87.2198714995052,72.8353840892085,101.442122981781,1929.27060057461,1596,1380.91282655634,1818.5,1518,1744,1518,79.8569881316798
"2084/2085",2085,121,121,100,52.1266895660359,161.835650633892,92.7488321724574,68.995156237414,100.631076600903,1934.20088694774,1628.5,1414.03505346226,1799,1578.5,1715,1568.5,75.4248817777843
"2085/2086",2086,120,120,100,42.3981113339536,147.350379860613,90.5056478562125,58.3573221541107,97.3038242905019,1740.14962753543,1476.5,1339.14764202038,1599,1421,1418,1421,75.9381316309773
"2086/2087",2087,120,120,100,47.595985438205,154.814838736124,93.3007517609764,63.8774004044793,99.2692247547487,1750.39272613183,1452.5,1265.32017191868,1622.5,1396.5,1504,1391,75.0583624108149
"2087/2088",2088,120,120,100,40.1743711104932,125.580818617505,98.0322600752332,54.4377292576917,95.127145511573,1665.21890518459,1426.5,1270.82772755312,1558.5,1381.5,1405,1378.5,72.8502358978239
"2088/2089",2089,121,121,100,50.8157022345554,171.663661517426,88.950871386068,65.3301745418507,98.8082281976923,1884.69255793921,1659.5,1440.31381508098,1755,1586,1597,1586,80.0630928082846
"2089/2090",2090,120,120,100,56.8663939131091,185.284748512969,92.1529806696954,73.5535462396358,101.453288275692,1882.4411761557,1581,1306.63379151063,1797,1465.5,1771,1465.5,78.4230951196041
"2090/2091",2091,120,120,100,34.1328249508232,117.24622566874,98.2439741563731,53.1886245931747,97.8586830138951,1565.91315006639,1245.5,1169.24197500107,1415,1225,1255,1225,70.0439629404082
"2091/2092",2092,120,120,100,47.2982930306171,145.693335737395,93.9572239726157,68.1359535369595,102.777326003106,1817.16043981101,1464.5,1217.86730981518,1699,1365,1631,1365,77.4002450674434
"2092/2093",2093,121,121,100,45.3594972993029,149.583175786318,90.3141099970028,58.3825552679017,95.6281798875095,1893.36572105205,1667,1537.28546895235,1743,1658.5,1482,1654.5,80.9382551464078
"2093/2094",2094,120,120,100,29.7797436429621,109.12487293996,98.2116749235655,42.0428439300202,93.1112283607083,1443.85587247298,1251,1189.66483462168,1308.5,1242,1060,1241.5,68.0950857682146
"2094/2095",2095,120,120,100,50.877719626858,156.354249818715,85.6181511006196,74.5602449912959,103.481634744687,1972.03875254432,1638.5,1389.25299287227,1860.5,1529,1758,1529,82.2227170594415
"2095/2096",2096,120,120,100,53.9042654105565,182.631954213923,79.9714958365719,67.9846338376885,96.8812667725381,2030.85190454189,1787.5,1568.54900533232,1890,1728.5,1666,1718.5,81.9562666371257
"2096/2097",2097,121,121,100,42.821180428945,148.018912898612,83.5768412572412,56.4976973005886,94.5310891175055,1591.73142689397,1348.5,1138.71413850909,1457,1296.5,1293,1231,69.1160297831666
"2097/2098",2098,120,120,100,40.5477368796854,137.045249409411,95.3576700685257,54.5151957951143,95.5381764985676,1619.32508295774,1374,1225.85510540011,1502.5,1330,1317,1317,70.2006746771785
"2098/2099",2099,120,120,100,51.6248711511998,177.330273869129,87.8521985281359,66.0066068380835,97.4499118785794,1967.0484399196,1687,1502.66982837896,1813.5,1640.5,1663,1637.5,81.3139707468436
"2099/2100",2100,120,120,100,54.596405615996,171.040251723586,83.1226163858491,70.8180622643198,99.6950749700444,2099.59501326055,1848,1571.42141773349,1984.5,1766,1891,1755.5,80.6468055047208
"2100/2101",2101,120,120,100,42.0363425838804,159.215515637001,90.0626427523728,54.8304455792107,95.3400502569105,1816.2868349661,1552.5,1483.63634793085,1681.5,1562.5,1401,1562.5,79.0889983371999
