"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2084/2085",2085,121,121,100,74.604033902202,1655.38292386383,760
"2085/2086",2086,120,120,100,79.5955863556464,2011.09917035326,777
"2086/2087",2087,120,120,100,78.7938437931462,1681.25027928874,870
"2087/2088",2088,120,120,100,75.2233836481555,2088.04855227843,899
"2088/2089",2089,121,121,100,80.6878665404656,1873.77353380807,704
"2089/2090",2090,120,120,100,78.5561861496262,1144.83950143866,779
"2090/2091",2091,120,120,100,72.9022607532224,1737.43588531669,1120
"2091/2092",2092,120,120,100,77.6064871430044,974.926172694191,847
"2092/2093",2093,121,121,100,80.9038545692129,2820.02050777525,673
"2093/2094",2094,120,120,100,73.7071980558685,2579.57146441936,1072
"2094/2095",2095,120,120,100,84.2634245661793,1342.36932324152,610
"2095/2096",2096,120,120,100,83.4476365511855,3316.13041092921,378
"2096/2097",2097,121,121,100,71.3889414062869,5355.14196607005,812
"2097/2098",2098,120,120,100,74.445537465208,2247.54188885633,915
"2098/2099",2099,120,120,100,82.4118855712895,2170.05377279408,616
"2099/2100",2100,120,120,100,82.2831435087774,2258.45357040502,454
"2100/2101",2101,120,120,100,81.518370993701,2147.43551372178,719
