"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2086/2087",2087,120,120,100,77.9582688533756,1921.6479821736,858
"2087/2088",2088,120,120,100,74.4896029951997,2438.75239010621,883
"2088/2089",2089,121,121,100,81.9284150207877,2139.40499634761,715
"2089/2090",2090,120,120,100,79.8195802367445,1195.03579239175,741
"2090/2091",2091,120,120,100,72.6338235479634,2144.84013486281,1038
"2091/2092",2092,120,120,100,78.3802131885841,1161.26596214715,844
"2092/2093",2093,121,121,100,81.5440989279632,3024.55811183527,674
"2093/2094",2094,120,120,100,71.8809856689677,3150.31805090792,1114
"2094/2095",2095,120,120,100,83.6331590259451,1613.04735933803,574
"2095/2096",2096,120,120,100,83.0309280237252,3747.87635117304,385
"2096/2097",2097,121,121,100,69.9742468710847,5731.92366515379,768
"2097/2098",2098,120,120,100,72.9750735248472,2613.91767572239,941
"2098/2099",2099,120,120,100,82.9126048920552,2349.20162408054,581
"2099/2100",2100,120,120,100,82.7403935792536,2490.08529005852,433
"2100/2101",2101,120,120,100,80.2562435312211,2518.33405478206,710
