"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2041/2042",2042,120,120,100,78.2163157183722,2409.08778444631,828
"2042/2043",2043,120,120,100,67.8229476784545,1048.34121994348,1516
"2043/2044",2044,120,120,100,74.6700419102681,1803.74615595629,1032
"2044/2045",2045,121,121,100,64.6988355112644,1085.38462994341,1482
"2045/2046",2046,120,120,100,66.8735305218197,2916.68760522921,1288
"2046/2047",2047,120,120,100,71.1699774113467,1675.48694525473,1210
"2047/2048",2048,120,120,100,71.3074335560314,1170.53828187613,1266
"2048/2049",2049,121,121,100,71.2196510834747,1111.58831122704,1327
"2049/2050",2050,120,120,100,66.8173418295846,506.284022699576,1629
"2050/2051",2051,120,120,100,66.5767554590802,2525.6788282413,1368
"2051/2052",2052,120,120,100,76.3125517635563,2709.76690399926,961
"2052/2053",2053,121,121,100,74.8813334060351,2163.22905657534,1090
"2053/2054",2054,120,120,100,76.2601788251122,2496.04492826806,1010
"2054/2055",2055,120,120,100,73.1324766888465,1612.27442194708,1263
"2055/2056",2056,120,120,100,66.6308079807923,3740.83071565209,1266
"2056/2057",2057,121,121,100,66.4422855529783,1143.42069190973,1322
"2057/2058",2058,120,120,100,74.4800229290704,1835.97372883372,1018
"2058/2059",2059,120,120,100,65.5790209383376,1170.0468229549,1497
"2059/2060",2060,120,120,100,73.1763481388516,2909.89618670009,1054
"2060/2061",2061,121,121,100,75.6004212589651,3441.47547256527,985
"2061/2062",2062,120,120,100,61.8509387429676,833.972401490901,1557
"2062/2063",2063,120,120,100,69.603029054455,1189.24087612983,1303
"2063/2064",2064,120,120,100,70.1878336914197,1596.66500245174,1416
"2064/2065",2065,121,121,100,76.5596304818464,1177.19391700998,1055
"2065/2066",2066,120,120,100,77.7337924240601,1344.01388299558,942
"2066/2067",2067,120,120,100,65.5689843451364,946.376660928596,1430
"2067/2068",2068,120,120,100,78.7313303968931,2602.22105686041,743
"2068/2069",2069,121,121,100,72.8178992233006,1721.36432681698,1210
"2069/2070",2070,120,120,100,72.592012053452,1865.58270014124,1096
"2070/2071",2071,120,120,100,69.8729227167514,2172.18168909149,1303
"2071/2072",2072,120,120,100,66.9806648071826,1644.80808155751,1273
"2072/2073",2073,121,121,100,79.1030201981321,3149.28593764966,734
"2073/2074",2074,120,120,100,63.5042539498336,3342.67469767481,1352
"2074/2075",2075,120,120,100,75.1505237659821,2764.45234697778,1014
"2075/2076",2076,120,120,100,80.8564688801671,2278.89767783741,762
"2076/2077",2077,121,121,100,70.1526624468752,873.899935834575,1457
"2077/2078",2078,120,120,100,64.3035684980259,786.660612205975,1461
"2078/2079",2079,120,120,100,71.9076778899744,1416.80308696255,1097
"2079/2080",2080,120,120,100,77.6369718694114,1661.20575815253,906
"2080/2081",2081,121,121,100,66.288687822811,2273.42533125356,1266
"2081/2082",2082,120,120,100,69.6082507976625,2718.02590197977,1124
"2082/2083",2083,120,120,100,74.5124922618579,2314.71557322517,1030
"2083/2084",2084,120,120,100,75.4409615126606,928.354093521833,1200
"2084/2085",2085,121,121,100,65.0693397553969,1520.1739688674,1286
"2085/2086",2086,120,120,100,67.8398548751502,1965.58089630306,1292
"2086/2087",2087,120,120,100,68.3097179617816,1763.51190124825,1336
"2087/2088",2088,120,120,100,66.9105911222978,1995.65235584695,1346
"2088/2089",2089,121,121,100,71.5332453055307,1821.65800847113,1169
"2089/2090",2090,120,120,100,70.3171909281518,871.922440596856,1347
"2090/2091",2091,120,120,100,64.4549071105703,1776.0959335668,1480
"2091/2092",2092,120,120,100,70.5317209116456,929.897274640389,1422
"2092/2093",2093,121,121,100,74.863682347097,2302.50012339465,1125
"2093/2094",2094,120,120,100,60.2654005016866,2678.41306409147,1432
"2094/2095",2095,120,120,100,75.0440682268745,1069.6950067142,1162
"2095/2096",2096,120,120,100,75.3443722835691,3057.15789362509,1011
"2096/2097",2097,121,121,100,65.7109364866883,4810.57122834586,1222
"2097/2098",2098,120,120,100,63.9181633113785,2150.24011591543,1387
"2098/2099",2099,120,120,100,73.9564457540182,1781.34568916727,1129
"2099/2100",2100,120,120,100,72.7648695938715,2133.20317578502,1035
"2100/2101",2101,120,120,100,70.3643572699275,1744.56585486978,1166
