"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2084/2085",2085,121,121,100,73.8565916446969,1788.90465449821,862
"2085/2086",2086,120,120,100,76.3736997787328,2529.34134639055,910
"2086/2087",2087,120,120,100,76.2213071518618,2013.04898131359,972
"2087/2088",2088,120,120,100,72.9772257366367,2457.86992335226,976
"2088/2089",2089,121,121,100,78.6865264572116,2206.34221905936,852
"2089/2090",2090,120,120,100,77.6338046807032,1176.71424883977,859
"2090/2091",2091,120,120,100,70.8271437358726,2195.92869589664,1141
"2091/2092",2092,120,120,100,77.5725240644824,1199.18900832534,971
"2092/2093",2093,121,121,100,80.0284641988819,2899.80419043358,766
"2093/2094",2094,120,120,100,68.6800176629386,3207.67773776967,1189
"2094/2095",2095,120,120,100,81.7355721495605,1628.93371316511,748
"2095/2096",2096,120,120,100,80.477056443975,3682.38219348527,532
"2096/2097",2097,121,121,100,67.7759480586537,5480.31942239404,882
"2097/2098",2098,120,120,100,70.7825676888369,2635.11104651634,1062
"2098/2099",2099,120,120,100,80.4964019356503,2296.51980721205,706
"2099/2100",2100,120,120,100,81.0657962599216,2489.93363166321,547
"2100/2101",2101,120,120,100,78.4307435881328,2504.8034176873,849
