"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2032/2033",2033,121,121,100,74.5914275800633,1430.19053064077,1053
"2033/2034",2034,120,120,100,69.2712226802314,3064.87757018791,944
"2034/2035",2035,120,120,100,74.2388801012039,3317.83387187542,930
"2035/2036",2036,120,120,100,80.3081141776111,2437.39600806171,739
"2036/2037",2037,121,121,100,75.5712087739639,1984.64011093462,1058
"2037/2038",2038,120,120,100,77.9379571208774,3177.7656961754,686
"2038/2039",2039,120,120,100,87.5012748265035,3525.84729661467,360
"2039/2040",2040,120,120,100,83.3876426576844,3050.48547872389,468
"2040/2041",2041,121,121,100,82.5847768770764,2605.67228907486,516
"2041/2042",2042,120,120,100,81.9182745114267,4098.08282491611,556
"2042/2043",2043,120,120,100,75.8716571772711,1428.30505454913,1066
"2043/2044",2044,120,120,100,80.8233506079341,2872.33302088967,551
"2044/2045",2045,121,121,100,73.6219238906642,1371.2851671828,951
"2045/2046",2046,120,120,100,73.7870603536021,3610.13629894983,906
"2046/2047",2047,120,120,100,76.160612593847,2334.52153208712,858
"2047/2048",2048,120,120,100,78.9118897947365,1729.23342088982,822
"2048/2049",2049,121,121,100,78.1500847515817,1532.68019631412,981
"2049/2050",2050,120,120,100,74.5384811431104,803.025495573413,1047
"2050/2051",2051,120,120,100,74.3390305117209,3211.57658229163,852
"2051/2052",2052,120,120,100,80.7568320075225,3692.11436282797,548
"2052/2053",2053,121,121,100,82.9061405710454,3253.64872402279,562
"2053/2054",2054,120,120,100,81.4065612948052,3755.69886981882,601
"2054/2055",2055,120,120,100,79.9211765398477,2169.5459411568,734
"2055/2056",2056,120,120,100,72.9491196506815,4366.66184334736,746
"2056/2057",2057,121,121,100,73.8071844433007,2104.3138265931,972
"2057/2058",2058,120,120,100,82.8552359392306,2927.90746901231,547
"2058/2059",2059,120,120,100,72.2586987662089,1546.60086439317,992
"2059/2060",2060,120,120,100,77.2190993418662,4051.04422069248,726
"2060/2061",2061,121,121,100,81.1469756922452,4841.08041449683,581
"2061/2062",2062,120,120,100,71.1383237157315,1391.21344070369,1144
"2062/2063",2063,120,120,100,78.8813593843352,1601.5053199348,850
"2063/2064",2064,120,120,100,74.773216431624,2808.02672029473,1009
"2064/2065",2065,121,121,100,82.5516090422188,2566.06257141102,637
"2065/2066",2066,120,120,100,85.755429754583,2029.65174443414,387
"2066/2067",2067,120,120,100,72.6508167253396,1710.25890442217,995
"2067/2068",2068,120,120,100,81.7416022449615,4840.99632568564,559
"2068/2069",2069,121,121,100,78.851048396742,2651.04808379756,795
"2069/2070",2070,120,120,100,76.7989652793676,3105.6464520311,702
"2070/2071",2071,120,120,100,79.240238557637,2881.34551540529,669
"2071/2072",2072,120,120,100,70.3375910972081,2370.44166937284,967
"2072/2073",2073,121,121,100,84.3236419693822,4976.67326724064,443
"2073/2074",2074,120,120,100,69.2841616183068,4086.02582660038,936
"2074/2075",2075,120,120,100,80.1618512421064,3948.85268752649,648
"2075/2076",2076,120,120,100,85.5759233779845,3990.46758166514,434
"2076/2077",2077,121,121,100,78.3574623212244,1190.55904378835,902
"2077/2078",2078,120,120,100,75.3224763758972,1435.75286609121,981
"2078/2079",2079,120,120,100,77.5118213449641,2342.07182763238,651
"2079/2080",2080,120,120,100,81.9229914503067,3233.26368888002,547
"2080/2081",2081,121,121,100,72.1051677697706,3360.40333753079,997
"2081/2082",2082,120,120,100,78.2043003363633,3578.75748062972,615
"2082/2083",2083,120,120,100,79.3156091545479,3308.84755462687,647
"2083/2084",2084,120,120,100,79.3635325256691,1884.80337780528,692
"2084/2085",2085,121,121,100,75.4915165492494,2055.59156591073,781
"2085/2086",2086,120,120,100,76.5948366209886,2839.55655697919,856
"2086/2087",2087,120,120,100,76.172593078496,2260.27910077386,924
"2087/2088",2088,120,120,100,71.5114330574252,2794.29896348808,961
"2088/2089",2089,121,121,100,80.6948104218063,2484.99912195187,823
"2089/2090",2090,120,120,100,77.8067724598404,1501.21486308612,810
"2090/2091",2091,120,120,100,71.8301662739068,2484.83758950327,1049
"2091/2092",2092,120,120,100,77.6680931339924,1438.93322424684,931
"2092/2093",2093,121,121,100,80.124594004832,3354.91331978422,726
"2093/2094",2094,120,120,100,68.2065661487104,3482.11226948258,1139
"2094/2095",2095,120,120,100,83.0701264687577,1976.63341649901,696
"2095/2096",2096,120,120,100,80.8607595404574,3973.53587841522,485
"2096/2097",2097,121,121,100,70.5253179901465,5655.93419246562,797
"2097/2098",2098,120,120,100,70.9209219264976,2931.71821172163,1015
"2098/2099",2099,120,120,100,81.956306318034,2544.54087944236,678
"2099/2100",2100,120,120,100,79.9344498386399,2870.54867193382,526
"2100/2101",2101,120,120,100,77.7241493171077,3032.91055758484,774
