"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2011/2012",2012,120,120,100,39.5419149392311,130.307693746526,103.324260395433,52.9354859862096,95.0070160697741,1495.86183934614,1264.5,1098.93211593658,1408.5,1198,1272,1192,70.2757751561905
"2012/2013",2013,121,121,100,52.9047892611328,192.896733277249,88.2288110820421,71.8888169854068,101.672417986083,1943.09397244975,1641.5,1411.00908355098,1827.5,1560,1701,1555.5,80.5532501804482
"2013/2014",2014,120,120,100,29.5761766925767,96.0315855670622,108.444225265788,44.0885871711895,93.8937931060129,1340.13074836016,1082.5,1012.70270282173,1198,1061,1024,1059.5,64.9585389252406
"2014/2015",2015,120,120,100,46.0010941950138,162.420982753526,89.0741535703387,62.0719978667438,96.8666147640187,1810.1644661128,1566,1341.63638911908,1719,1468,1606,1456,75.2085782246693
"2015/2016",2016,120,120,100,43.3679633591245,139.006962969264,92.0376032364623,56.9177433073822,97.4404570743322,1669.58858949211,1407,1240.77812329044,1556.5,1319,1407,1319,74.7643216944457
"2016/2017",2017,121,121,100,45.1315557487856,165.270976310355,85.8991709831103,59.3696195327177,97.4487977892403,1737.43687697042,1479.5,1299.52089175762,1631.5,1414.5,1443,1395.5,77.027012343814
"2017/2018",2018,120,120,100,37.2583771716076,137.17047713296,102.076437188438,56.4308669762251,97.1626641778854,1545.28768412355,1230,1093.12568019687,1428.5,1166.5,1319,1164.5,67.0561802669617
"2018/2019",2019,120,120,100,40.8487274441639,127.603213656195,95.9881646408941,59.0277810357664,99.4123737293587,1703.77812175541,1373,1235.46385509716,1551,1326.5,1418,1320,76.3187199722443
"2019/2020",2020,120,120,100,48.5574501049961,172.686643721834,79.4619090292978,61.8617028806451,96.7345520485841,1946.20421442608,1752,1555.68118414598,1817,1701,1585,1681.5,81.0909975881309
"2020/2021",2021,121,121,100,42.7869383286397,157.084579360168,96.8718360776632,66.3595963613149,102.572477636679,1672.66052704297,1323,1133.12702213737,1533,1263,1425,1263,74.1146654985359
"2021/2022",2022,120,120,100,32.8977269562359,121.043932713082,95.2886073590077,49.4307373828174,94.3824642740742,1433.76191729885,1158,965.873711635897,1311,1077,1208,1027.5,67.330326096564
"2022/2023",2023,120,120,100,42.7040000877568,147.63552100588,88.9317807094069,63.135687576638,101.290311387512,1877.28899781893,1533.5,1357.01624878581,1726.5,1455,1616,1454.5,76.7569378591834
"2023/2024",2024,120,120,100,48.4322218331576,191.13982404419,74.874020917344,63.44988070812,96.6014350157133,2006.81226500242,1768.5,1586.46332604767,1879,1706.5,1639,1694,83.1677991443021
"2024/2025",2025,121,121,100,54.0244185724479,181.084172433794,90.4512901475791,73.1017528671337,102.456769902838,1996.11248870091,1677,1426.78906925091,1897,1588.5,1804,1588.5,80.9694559223267
"2025/2026",2026,120,120,100,27.7580710078,121.289757767635,115.614607513762,44.918045812911,94.7806906293,1222.93100315114,934.5,803.001883659923,1131,860,1025,858.5,61.4677340647258
"2026/2027",2027,120,120,100,50.6813682399078,183.831170467861,79.9335246490226,65.6549347121792,98.9603734307678,1997.15542546987,1720,1566.39688355054,1856,1672.5,1682,1672.5,83.5912099718312
"2027/2028",2028,120,120,100,41.6821355688854,126.126027362682,106.97599282269,62.520115434268,101.596866133287,1568.17118495627,1248,997.333437814559,1473.5,1147,1422,1147,66.4113099184033
"2028/2029",2029,121,121,100,39.8706209675208,170.636359925603,87.1855660789336,58.0036805284426,98.4911256888261,1677.54435285284,1388.5,1210.32062929575,1586,1280,1446,1276,75.7698862550537
"2029/2030",2030,120,120,100,39.4162194756352,151.95653695766,94.2406616008159,55.9667143586454,97.2621613236313,1669.11736766229,1418,1267.33149520013,1539,1364.5,1391,1357.5,75.5829241740075
"2030/2031",2031,120,120,100,53.6736560542437,199.628565615596,86.560703587695,71.8549891293914,100.515264486951,1875.73845266596,1595.5,1365.5989468652,1768.5,1509,1659,1508.5,80.4393409213353
"2031/2032",2032,120,120,100,52.4915482851436,198.401401411068,79.5712377128221,66.7837463576646,98.4881755403946,1981.81235475758,1751,1569.41260032054,1871,1711,1637,1707,83.7148717263481
"2032/2033",2033,121,121,100,42.7079140769066,141.680816421054,104.281359204054,60.3776172777933,100.229785194581,1603.0024673763,1293.5,1105.06758722376,1494,1212,1433,1212,70.869809111442
"2033/2034",2034,120,120,100,37.5914177059306,158.120526014802,98.9398444407577,54.0117292522589,95.803943835016,1506.77490137033,1175,1051.35994509289,1401,1128,1254,1110.5,67.9495521227363
"2034/2035",2035,120,120,100,34.4825400588875,125.313845873468,98.4957928883963,50.6076196458378,95.1336705290192,1507.55100994308,1253,1095.51725223172,1392.5,1206,1220,1187,71.5829469248574
"2035/2036",2036,120,120,100,47.5195454711062,163.466295316777,94.5292833676286,62.2266490086326,96.9444790413872,1807.43481496359,1552.5,1392.11607879315,1672,1516.5,1515,1514,78.8278397098147
"2036/2037",2037,121,121,100,39.2805270872573,140.71115446654,99.6148304379137,58.3688409814709,100.585533089277,1589.28875569446,1260.5,1076.78190722154,1457.5,1215.5,1364,1209,71.2298297963598
"2037/2038",2038,120,120,100,44.6300918464259,148.964761160141,90.2420975605281,60.2866089990967,97.8800249528201,1773.2371000616,1487,1334.52715370239,1667,1444,1461,1440,77.2393997716044
"2038/2039",2039,120,120,100,52.1357994422767,186.441063593789,78.0011589849193,62.6480573444631,96.4910082211584,2123.27196747944,1911.5,1780.02338890261,1966,1904.5,1676,1904.5,85.1448951474194
"2039/2040",2040,120,120,100,46.2592262228296,170.335500966298,83.2429730140268,67.9091837091474,100.6581922223,1905.12622209117,1548.5,1332.61061074395,1774.5,1459.5,1685,1441.5,79.5120718881908
"2040/2041",2041,121,121,100,50.6208640207824,182.955357873197,85.3504795968462,68.7742865035753,101.097622852418,2005.68033721508,1727.5,1484.53514443102,1893,1637.5,1720,1637.5,81.1967063526845
"2041/2042",2042,120,120,100,47.677313963399,132.972638096912,90.775725652224,58.2148161497611,92.7522895636448,1953.34606473724,1735,1637.29621585215,1814.5,1746,1563,1743.5,80.2370678563111
"2042/2043",2043,120,120,100,42.5992482078194,159.44120043512,99.2562451457014,60.3017262440438,101.131665531036,1548.17432903044,1196.5,1047.71472962831,1439,1144,1315,1144,72.4977319083773
"2043/2044",2044,120,120,100,56.117621931516,196.388816373557,83.740697056151,70.1234223637098,99.5716997068207,2018.63638035065,1711,1526.4063101692,1881,1656.5,1757,1651,80.0657304321267
"2044/2045",2045,121,121,100,40.3371607511313,142.562775509419,108.590190860474,59.9783755189426,98.5590289499619,1597.66512147721,1273.5,1072.37465521923,1496.5,1181.5,1407,1180.5,70.0850217782454
"2045/2046",2046,120,120,100,38.378499226256,155.8191824305,90.8604836142916,53.6237929516337,96.1109887309165,1582.08009196544,1295,1132.46732771308,1442,1273,1301,1234,70.9269534466375
"2046/2047",2047,120,120,100,45.6331902897694,154.019054465592,106.619570654723,58.7554016171258,93.1802467108945,1722.16780949433,1473,1280.16533656197,1619,1400,1516,1396,73.4328215839123
"2047/2048",2048,120,120,100,48.4380439384908,150.054587945892,93.562509379513,66.6599637712678,101.722234242695,1793.27199110048,1482.5,1261.91804275394,1685,1408,1575,1408,76.412143264236
"2048/2049",2049,121,121,100,47.9924777016308,165.152679951047,94.6521295575025,67.0780802076953,102.352219159526,1700.8358986332,1425,1181.78427495564,1583.5,1344.5,1516,1344.5,75.2597370718295
"2049/2050",2050,120,120,100,43.395190947469,152.14246693699,100.403844023375,68.6576665537448,104.319218314282,1591.74138873679,1180.5,939.292534059881,1477,1065,1456,1065,71.6310960240344
"2050/2051",2051,120,120,100,36.7900949174962,155.094249529898,90.3035977483462,57.4459449544266,98.8002137214588,1560.27418738446,1188.5,1074.28528787049,1434.5,1117.5,1277,1111.5,71.4864033859531
"2051/2052",2052,120,120,100,51.1969137216751,173.591235245766,88.8100727980559,63.4904253493714,94.1674664880233,1881.00726569552,1652,1459.33437410482,1750.5,1596,1582,1580.5,78.0507387719272
"2052/2053",2053,121,121,100,46.2017994388549,154.607308074447,89.1876581414802,61.6841540478013,97.8982830438339,1886.6191923797,1588.5,1444.32639771944,1791,1546.5,1561,1543.5,80.2805930246632
"2053/2054",2054,120,120,100,46.0014402422671,160.175989350816,82.8391132339194,60.1232533042248,97.9749965139917,1890.50250894757,1640.5,1483.96088014521,1782.5,1591.5,1530,1588.5,79.8351728983343
"2054/2055",2055,120,120,100,45.5932168757788,152.776946581852,91.0804846567718,62.6872967677587,99.4747932772714,1784.78148619019,1481,1314.5721654514,1673.5,1427.5,1536,1426,77.0844259261339
"2055/2056",2056,120,120,100,41.3383042095226,138.697215249064,88.791310002667,59.0906396206451,96.9761466425693,1602.49791899099,1237.5,986.68293201059,1392,1193,1389,1115,68.9383688317994
"2056/2057",2057,121,121,100,45.0425868666048,155.703280515593,101.093794080583,58.3659326204475,97.7096417049627,1687.30988648118,1476.5,1269.29419915462,1580,1427,1414,1427,67.9539551819744
"2057/2058",2058,120,120,100,53.7274288854991,178.228053478962,84.6106356437728,71.3946375225359,100.345138914055,1968.77580626533,1640,1438.19240596355,1817,1567,1667,1564.5,82.557440151033
"2058/2059",2059,120,120,100,39.6818581121883,154.119982447189,99.0058966059039,59.7081219769355,100.47821665305,1586.22102169335,1226.5,1068.10711344989,1438.5,1161,1367,1160.5,69.3539385133645
"2059/2060",2060,120,120,100,41.8386754027575,153.419488949208,91.2670402424903,54.1347838476333,93.1024568271804,1730.68389560273,1532,1406.07521413651,1603.5,1519.5,1362,1508,76.9255141301364
"2060/2061",2061,121,121,100,49.2411868153418,181.431039490585,80.3881901166901,62.2019676622405,96.5103164601872,1831.21747772102,1599.5,1433.03197641089,1724.5,1573.5,1502,1553,79.4264537409254
"2061/2062",2062,120,120,100,38.499248487706,130.658234393408,108.25074217003,57.0615401489869,99.668439911867,1525.40665031309,1178,963.151405738077,1381,1065,1387,1063.5,66.8301592384414
"2062/2063",2063,120,120,100,46.745605457848,168.373189167306,94.0654763808515,67.5519244800955,102.059761427737,1741.30075730264,1416.5,1143.99685887495,1633.5,1297.5,1607,1290,74.4331670078627
"2063/2064",2064,120,120,100,36.3074457652548,127.816166271686,98.7007306613182,54.2387045967693,97.7465317875223,1589.56884629704,1288.5,1168.87291702456,1453,1239,1327,1237.5,74.3285093164632
"2064/2065",2065,121,121,100,51.4910460475849,183.000607101253,87.2119652841346,71.3914954738648,102.736217500621,1977.51911401071,1643.5,1403.9406293721,1845.5,1557.5,1741,1557.5,80.4181060771662
"2065/2066",2066,120,120,100,58.2798942746806,204.375374763548,80.5696141011641,79.1265935943519,103.211907137861,2178.3522604552,1856.5,1582.16966786309,2029,1770,1977,1770,82.7545954764191
"2066/2067",2067,120,120,100,44.6537026130268,157.590120629215,107.725575016034,60.5714858142546,96.577620103667,1602.55530444463,1342.5,1101.38844283564,1513.5,1246,1479,1246,70.0889401317072
"2067/2068",2068,120,120,100,47.4522514426385,166.719802556081,77.2766289239984,58.6739137904242,94.4858703482988,1934.93533634956,1770.5,1674.17412934478,1811,1771,1495,1769.5,83.8672474744089
"2068/2069",2069,121,121,100,42.9266814299101,155.789586525666,92.3754374946247,61.115735229604,99.7689552749224,1756.46109087334,1457,1295.99179583952,1626,1410,1481,1409.5,75.9776087613882
"2069/2070",2070,120,120,100,49.0571265282656,185.142345052766,91.4886208353733,59.6056254851222,94.666368955423,1852.07581829661,1646.5,1482.80452631986,1745,1593,1594,1592.5,76.2718313040241
"2070/2071",2071,120,120,100,38.4719318370526,164.877644754571,87.2666569852424,56.8520464375073,99.1560613208246,1697.24898885866,1336.5,1217.62165173197,1588.5,1295.5,1332,1288,74.2195354550586
"2071/2072",2072,120,120,100,44.1752866904517,134.707156273102,98.7249801086715,56.4451894108104,96.904106849747,1617.56001132666,1394.5,1216.5283270113,1532.5,1343,1388,1343,68.1695090989087
"2072/2073",2073,121,121,100,47.8036888725568,191.638645429527,81.7174579063572,57.8406433211387,92.6250660272144,1995.59428349539,1818.5,1692.94400445248,1868.5,1800.5,1590,1792.5,83.8333967133767
"2073/2074",2074,120,120,100,38.1635523835982,132.686618766627,100.317047933274,52.2130071180695,92.2545618600129,1477.49109005413,1225,1023.50341282409,1351,1163.5,1284,1117,64.7124306424867
"2074/2075",2075,120,120,100,41.8605978403963,165.643180942303,84.3348079972711,56.760706944457,95.8118924904138,1768.39119357141,1516.5,1399.28606842313,1601,1512,1363,1492,77.5672357747026
"2075/2076",2076,120,120,100,55.6637710112531,192.662286382398,77.0365687312289,70.3216342059917,98.0464448515219,2077.21850695569,1838,1671.11977269825,1960.5,1809.5,1746,1804.5,85.0489278310524
"2076/2077",2077,121,121,100,45.9378025128526,167.895929725855,98.0898407826894,67.438763814539,103.541149312987,1708.00665998532,1350,1105.75069577538,1584.5,1239,1571,1239,75.3227787136111
"2077/2078",2078,120,120,100,44.6110029568929,150.182879505966,102.756043831488,63.5854315538981,99.5836890469645,1660.65796103934,1303.5,1106.57196855206,1551.5,1223.5,1480,1223.5,70.2193366726351
"2078/2079",2079,120,120,100,53.141648414332,148.979205824295,95.4987717579848,69.3523278257971,98.9453999231752,1897.76056351559,1605,1373.7409308808,1793.5,1531,1670,1525.5,75.4155779662669
"2079/2080",2080,120,120,100,53.8248719941003,171.109160782367,82.6671461747201,69.2490896582456,99.8869194197787,2021.02704782668,1746,1555.01057728578,1891.5,1706.5,1689,1706.5,81.3315070186654
"2080/2081",2081,121,121,100,40.3241142337784,143.831701314882,99.9399699083725,47.9908251931416,93.0263191032852,1629.45518625644,1456.5,1366.10801998868,1514,1453.5,1256,1452,70.5193919359936
"2081/2082",2082,120,120,100,44.5802918780321,155.103191649646,86.7216388859059,63.7147439953238,98.3927531519092,1825.86102925806,1528,1320.126045435,1707.5,1462,1590,1442.5,76.4279292991414
"2082/2083",2083,120,120,100,48.4756144263675,158.208469599876,89.2905932593484,61.7486514022109,95.9571783690226,1838.35024918866,1602.5,1419.9368388052,1720,1568,1557,1550.5,76.929159378702
"2083/2084",2084,120,120,100,52.7218856379189,182.592710942518,89.5866961014807,72.5327991230546,101.748279722506,1855.76162408403,1518,1301.2341436057,1740.5,1440,1683,1440,78.5669930906733
"2084/2085",2085,121,121,100,46.6243139057503,148.955574116931,95.7491066826317,64.846975495231,100.351137767007,1781.25472743186,1463.5,1261.82017679357,1664,1421.5,1576,1404.5,70.882518224802
"2085/2086",2086,120,120,100,41.1541866800597,149.895019944799,92.8637214204093,57.617282138873,97.8243791383414,1675.71963300521,1403,1261.23512272589,1548,1354.5,1353,1354.5,74.3810509513678
"2086/2087",2087,120,120,100,44.1656367143208,151.487159461066,96.0669076868522,60.7296696412875,99.1675889248026,1647.6638835959,1340.5,1159.1751467783,1512,1269.5,1413,1266.5,74.461865792462
"2087/2088",2088,120,120,100,39.2051606756993,127.458278305572,100.96160628968,54.7652046991657,95.5330567452732,1593.0015316435,1321.5,1161.95125534503,1489,1276,1349,1270,69.9840024727018
"2088/2089",2089,121,121,100,48.1128569584871,175.087737546329,91.495320784328,63.8120845973296,99.2857746699319,1797.4928563112,1534.5,1320.17923121898,1691.5,1454,1580,1451.5,77.4694905458691
"2089/2090",2090,120,120,100,52.7773633913223,182.4272330253,94.5079624900085,72.1787570705978,102.425226789452,1769.57174542634,1411,1162.63012531039,1668,1297.5,1680,1297.5,73.9314464804593
"2090/2091",2091,120,120,100,33.1101612157348,115.849884082925,100.992575848602,50.7827130851759,97.5719885526968,1479.12187844148,1187,1099.79296344676,1353,1163.5,1139,1163.5,68.4875157914848
"2091/2092",2092,120,120,100,44.235329340538,145.592674835961,96.4613803548785,65.7133310042455,102.839974171448,1711.75534589047,1343.5,1120.43235378203,1579,1246.5,1559,1246.5,74.640927551216
"2092/2093",2093,121,121,100,41.1885402871829,144.699637413783,93.4426997084339,55.3460124669931,95.5240971247795,1783.88638183055,1560.5,1410.98303488022,1668,1524.5,1406,1517,78.397254527501
"2093/2094",2094,120,120,100,27.4690071633974,108.944052036776,101.454099961925,38.74423803026,92.0433775746654,1378.54487895896,1198.5,1157.91144525642,1253,1183,984,1183,66.9050589906637
"2094/2095",2095,120,120,100,48.4900072468658,158.403199456274,87.8182556679431,72.1707089900552,104.155449396592,1914.51056025567,1555,1324.68170604033,1783.5,1459,1740,1459,80.3946897325313
"2095/2096",2096,120,120,100,49.158236278858,181.293483469489,82.3461678635019,66.7023234155769,97.937694909036,1907.5908849382,1612,1392.28669719469,1764.5,1512,1644,1494.5,79.722242147147
"2096/2097",2097,121,121,100,36.8083687165775,140.500107146903,86.5703365927114,52.0630405119778,94.0232033500336,1450.88837663276,1171.5,982.075539311234,1297,1151,1180,1069,67.6184255547505
"2097/2098",2098,120,120,100,36.4456137651242,130.898135415694,98.4133030317988,51.5944879458033,95.0134656193869,1522.18947767862,1278.5,1155.35267373997,1417.5,1263.5,1201,1256,69.9991372652385
"2098/2099",2099,120,120,100,49.9639826264976,173.932069430685,90.4464203110227,65.3527743198285,97.9994144920034,1892.15943980444,1598.5,1410.03967595402,1755.5,1554,1623,1549,80.9702100235918
"2099/2100",2100,120,120,100,49.8184768234686,167.774452786425,85.6030234520552,68.7244395184806,100.576470667678,1970.80001003429,1684,1382.65160078389,1855,1561.5,1790,1545,76.8259272820615
"2100/2101",2101,120,120,100,44.018472708169,166.981034843311,92.2299180258895,56.5895266181668,96.1772383739867,1804.63793031499,1538,1430.68807926863,1655.5,1529,1406,1529,77.4433702267215
