"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2040/2041",2041,121,121,100,80.8017734135183,2131.74851784809,691
"2041/2042",2042,120,120,100,82.8937204100157,2989.53748488845,574
"2042/2043",2043,120,120,100,73.0517859279125,1196.51619960647,1277
"2043/2044",2044,120,120,100,82.5331570045937,2000.59670722997,618
"2044/2045",2045,121,121,100,72.6542720040206,1088.52124146791,1242
"2045/2046",2046,120,120,100,72.2153506068571,3200.10036796471,970
"2046/2047",2047,120,120,100,75.151649333121,1995.65363299008,942
"2047/2048",2048,120,120,100,77.9934398101368,1222.77933733491,986
"2048/2049",2049,121,121,100,74.2151167972124,1537.87947356701,1087
"2049/2050",2050,120,120,100,73.1520073500551,619.653215975035,1270
"2050/2051",2051,120,120,100,73.025816028462,3077.36960156169,1059
"2051/2052",2052,120,120,100,77.8396568665039,3573.55008563166,674
"2052/2053",2053,121,121,100,77.4958061532507,3141.10824542213,774
"2053/2054",2054,120,120,100,81.5115261872661,2853.1847548075,678
"2054/2055",2055,120,120,100,76.3894948345478,1883.73430601368,911
"2055/2056",2056,120,120,100,69.4837109454911,4314.06289183488,939
"2056/2057",2057,121,121,100,68.6475090122194,1715.01073984429,1091
"2057/2058",2058,120,120,100,82.0165160587667,2098.912641651,682
"2058/2059",2059,120,120,100,71.0833192931623,1301.79570075357,1151
"2059/2060",2060,120,120,100,77.0921839622879,3192.26381354872,825
"2060/2061",2061,121,121,100,79.8358425980359,3932.70793046989,682
"2061/2062",2062,120,120,100,67.2489108558466,948.114975694101,1272
"2062/2063",2063,120,120,100,72.9162365491902,1716.9755149642,1029
"2063/2064",2064,120,120,100,75.4741587030476,1758.12444407819,1128
"2064/2065",2065,121,121,100,81.4132703896848,1727.02335535083,748
"2065/2066",2066,120,120,100,85.3352357652147,1537.77080893377,536
"2066/2067",2067,120,120,100,70.0964240056128,1202.44103322364,1198
"2067/2068",2068,120,120,100,84.8328917816652,3483.7021967778,557
"2068/2069",2069,121,121,100,76.282296357982,1989.37169061136,918
"2069/2070",2070,120,120,100,76.4894757146885,2071.72896473762,796
"2070/2071",2071,120,120,100,73.1130938503375,2999.47060446348,1023
"2071/2072",2072,120,120,100,71.1504463975834,2100.66408719681,1083
"2072/2073",2073,121,121,100,84.1706238484257,3981.47079583164,513
"2073/2074",2074,120,120,100,65.9092119260094,3814.58692659531,1041
"2074/2075",2075,120,120,100,77.9663627652026,3845.45766138565,848
"2075/2076",2076,120,120,100,86.2220019249289,2966.71614370402,486
"2076/2077",2077,121,121,100,75.9685134625815,1123.42531626299,1106
"2077/2078",2078,120,120,100,72.1808043462242,935.018606136553,1149
"2078/2079",2079,120,120,100,77.8385509278251,1550.41907043662,803
"2079/2080",2080,120,120,100,80.0261647501993,2497.38422442693,633
"2080/2081",2081,121,121,100,72.7131978800753,2236.36041293293,1024
"2081/2082",2082,120,120,100,77.9357528489272,2870.55057385284,732
"2082/2083",2083,120,120,100,77.3237866053623,2785.12914691586,791
"2083/2084",2084,120,120,100,78.9338720936012,1541.98595802393,887
"2084/2085",2085,121,121,100,72.8683516930614,1836.52771951817,977
"2085/2086",2086,120,120,100,76.9510421273189,2048.24243198335,998
"2086/2087",2087,120,120,100,75.4949791911877,1772.77950799,1030
"2087/2088",2088,120,120,100,72.7658874014942,2102.00211335253,1062
"2088/2089",2089,121,121,100,76.7390448009446,1979.88298536465,878
"2089/2090",2090,120,120,100,75.5357299621373,1085.27881481033,988
"2090/2091",2091,120,120,100,69.9718308329338,1761.04632443376,1255
"2091/2092",2092,120,120,100,75.8581133009175,929.888049119152,1090
"2092/2093",2093,121,121,100,78.3751257942949,2765.40232928284,842
"2093/2094",2094,120,120,100,69.0790843787563,2722.5331896767,1209
"2094/2095",2095,120,120,100,81.1564848592952,1234.32408058736,806
"2095/2096",2096,120,120,100,78.6951411681803,3585.87693048641,635
"2096/2097",2097,121,121,100,68.5304662142953,5546.8296681717,1016
"2097/2098",2098,120,120,100,72.435960656263,2354.69623800553,1110
"2098/2099",2099,120,120,100,79.0697944695839,2072.69277370442,777
"2099/2100",2100,120,120,100,78.6324549105448,2430.70728737768,620
"2100/2101",2101,120,120,100,78.4193969758853,1952.07166590169,893
