"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2073/2074",2074,120,120,100,64.9500419132,3857.49100731406,1058
"2074/2075",2075,120,120,100,77.9744070276101,3532.95734512154,823
"2075/2076",2076,120,120,100,85.4329893769263,3030.49233444408,520
"2076/2077",2077,121,121,100,75.67274752513,937.5137368422,1121
"2077/2078",2078,120,120,100,70.6403316558299,971.05112868268,1159
"2078/2079",2079,120,120,100,76.5587131508837,1673.8529196512,815
"2079/2080",2080,120,120,100,81.3925838863724,2308.88964357227,663
"2080/2081",2081,121,121,100,70.7432895409966,2475.8252925314,1070
"2081/2082",2082,120,120,100,77.2672752371654,2993.15270111989,769
"2082/2083",2083,120,120,100,77.5453506863159,2804.92948361672,830
"2083/2084",2084,120,120,100,77.9193714959747,1435.79925056268,892
"2084/2085",2085,121,121,100,70.8853492726794,1839.28506492544,984
"2085/2086",2086,120,120,100,73.7814616797386,2184.15615466237,1012
"2086/2087",2087,120,120,100,74.8151712115978,1851.66567375138,1083
"2087/2088",2088,120,120,100,70.2844520331601,2257.55628352985,1083
"2088/2089",2089,121,121,100,78.5761360208016,1999.37875739764,933
"2089/2090",2090,120,120,100,74.0952426254717,1130.68256920204,980
"2090/2091",2091,120,120,100,68.5226866178818,1917.91388374101,1276
"2091/2092",2092,120,120,100,75.2343331356351,1012.99948369432,1098
"2092/2093",2093,121,121,100,78.302803688106,2834.68790764827,878
"2093/2094",2094,120,120,100,68.6737499256233,2835.60231566709,1245
"2094/2095",2095,120,120,100,80.9432784478358,1330.73468557093,827
"2095/2096",2096,120,120,100,80.2250619823444,3538.63062699512,649
"2096/2097",2097,121,121,100,67.5062839333732,5468.24868939817,1002
"2097/2098",2098,120,120,100,70.6704686307621,2437.90833832417,1187
"2098/2099",2099,120,120,100,80.4845595234492,1995.77946544066,844
"2099/2100",2100,120,120,100,77.3746248295429,2496.28404272068,691
"2100/2101",2101,120,120,100,77.449860677596,2112.87127970997,899
