"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2080/2081",2081,121,121,100,71.78255926159,1708.9798755832,1118
"2081/2082",2082,120,120,100,75.7385719649737,2238.61598756909,838
"2082/2083",2083,120,120,100,76.4618242936158,2089.90391826816,867
"2083/2084",2084,120,120,100,76.6550365328039,1116.84286851157,1044
"2084/2085",2085,121,121,100,68.2481151301399,1286.40085836407,1069
"2085/2086",2086,120,120,100,72.9566965992708,1553.98231825698,1083
"2086/2087",2087,120,120,100,73.6047909498029,1315.73796098027,1139
"2087/2088",2088,120,120,100,70.2946873670517,1640.43519534264,1179
"2088/2089",2089,121,121,100,75.4140239302142,1433.59714945219,998
"2089/2090",2090,120,120,100,73.2357599235693,791.812776318751,1144
"2090/2091",2091,120,120,100,67.3760808971638,1329.13422375545,1349
"2091/2092",2092,120,120,100,73.2656879668757,675.390735979192,1217
"2092/2093",2093,121,121,100,77.2310303311006,2055.24652218167,917
"2093/2094",2094,120,120,100,66.5707509856238,2064.97782759089,1262
"2094/2095",2095,120,120,100,77.8922754856503,935.078019018285,947
"2095/2096",2096,120,120,100,77.1816027715868,2729.44237506203,736
"2096/2097",2097,121,121,100,68.1886351366975,4548.44423153065,1088
"2097/2098",2098,120,120,100,69.145977273387,1797.55199653842,1214
"2098/2099",2099,120,120,100,77.2708456647379,1519.53081035148,896
"2099/2100",2100,120,120,100,75.3168419702015,1821.34408206958,749
"2100/2101",2101,120,120,100,76.2667469273019,1506.40777639858,988
